OBJECTID;Nomenclatura;Altura_m_s_n_m_m;Línea_Nivelación;Bloque_Ajuste;Año_Calculo;Latitud;Longitud;Alt_Elipsoidal_m_;Tipo_Coordenada;Código_Departamento;Código_Municipio;Concatenado_Depto_Municipio;Nombre_Departamento;Nombre_Municipio;Estado_Vértice;Dif_El_Geo;ErrDif
18790;A4-TC-5;2622,963000000000193;Línea TC-5;;2006;;;;SIN COORDENADA;;;;;;;;
18791;5-TC-5;2673,619999999999891;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18792;6-TC-5;2728,090999999999894;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18793;7-TC-5;2787,449000000000069;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18794;8-TC-5;2497,467999999999847;Línea TC-5;;2003;5,750173014000000;-72,997582480700004;2519,215000000000146;CALCULADA;15;806;15806;BOYACÁ;TIBASOSA;Materializado;;
18795;10-TC-5;2787,449000000000069;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18796;12-TC-5;2480,481000000000222;Línea TC-5;;2003;5,725830988300000;-72,945077557700003;2502,068999999999960;CALCULADA;15;806;15806;BOYACÁ;TIBASOSA;Materializado;;
18797;13-TC-5;3193,831000000000131;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18798;14-TC-5;3217,492000000000189;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18799;15-TC-5;3290,302999999999884;Línea TC-5;;2002;5,713843000000000;-72,929846999999995;;APROXIMADA;15;759;15759;BOYACÁ;SOGAMOSO;#N/A;;
18800;16-TC-5;3371,581000000000131;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18801;17-TC-5;3388,331999999999880;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18802;18-TC-5;3383,635999999999967;Línea TC-5;;2002;5,690510000000000;-72,929846999999995;;APROXIMADA;15;759;15759;BOYACÁ;SOGAMOSO;#N/A;;
18803;19-TC-5;3363,077000000000226;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18804;20-TC-5;3413,748999999999796;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18805;21-TC-5;3452,324000000000069;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18806;22-TC-5;3432,288000000000011;Línea TC-5;;2002;5,663843000000000;-72,929846999999995;;APROXIMADA;15;759;15759;BOYACÁ;SOGAMOSO;#N/A;;
18807;23-TC-5;3398,938000000000102;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18808;24-TC-5;3372,025999999999840;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18809;25-TC-5;3308,416000000000167;Línea TC-5;;2002;5,643843000000000;-72,926513999999997;;APROXIMADA;15;759;15759;BOYACÁ;SOGAMOSO;#N/A;;
18810;A26-TC-5;3222,043000000000120;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18811;27-TC-5;3140,019999999999982;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18812;28-TC-5;3067,300999999999931;Línea TC-5;;2002;5,627177000000000;-72,906513000000004;;APROXIMADA;15;759;15759;BOYACÁ;SOGAMOSO;#N/A;;
18813;29-TC-5;3032,277000000000044;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18814;30-TC-5;3012,769999999999982;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18815;31-TC-5;3414,398999999999887;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18816;32-TC-5;2987,137999999999920;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18817;33-TC-5;3039,512999999999920;Línea TC-5;;2002;5,617177000000000;-72,873178999999993;;APROXIMADA;15;759;15759;BOYACÁ;SOGAMOSO;#N/A;;
18818;A34-TC-5;3337,592999999999847;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18819;35-TC-5;2942,190000000000055;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18820;36-TC-5;2967,878000000000156;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18821;37-TC-5;2868,751000000000204;Línea TC-5;;2002;5,607177000000000;-72,843179000000006;;APROXIMADA;15;759;15759;BOYACÁ;SOGAMOSO;#N/A;;
18822;38-TC-5;2826,275000000000091;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18823;39-TC-5;2731,679000000000087;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18824;40-TC-5;2670,842999999999847;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18825;41-TC-5;2658,067000000000007;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18826;42-TC-5;2540,170999999999822;Línea TC-5;;2002;5,580510000000000;-72,813177999999994;;APROXIMADA;15;047;15047;BOYACÁ;AQUITANIA;#N/A;;
18827;43-TC-5;2443,599999999999909;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18828;44-TC-5;2366,090999999999894;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18829;45-TC-5;2248,110000000000127;Línea TC-5;;2002;5,444499424300000;-72,706876560300003;2265,344999999999800;CALCULADA;15;518;15518;BOYACÁ;PAJARITO;Materializado;;
18830;46-TC-5;2169,512999999999920;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18831;47-TC-5;2102,835999999999785;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18832;48-TC-5;2038,751999999999953;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18833;49-TC-5;2942,846000000000004;Línea TC-5;;2002;5,543843000000000;-72,788178000000002;;APROXIMADA;15;047;15047;BOYACÁ;AQUITANIA;#N/A;;
18834;50-TC-5;2933,061999999999898;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18835;51-TC-5;2953,552000000000135;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18836;52-TC-5;1745,058999999999969;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18837;53-TC-5;1661,452999999999975;Línea TC-5;;2002;5,513844000000000;-72,771511000000004;;APROXIMADA;15;047;15047;BOYACÁ;AQUITANIA;#N/A;;
18838;54-TC-5;2849,958999999999833;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18839;56-TC-5;1403,170000000000073;Línea TC-5;;2002;5,497177000000000;-72,746510000000001;;APROXIMADA;15;047;15047;BOYACÁ;AQUITANIA;#N/A;;
18840;57-TC-5;1308,461000000000013;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18841;58-TC-5;1242,493999999999915;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18842;59-TC-5;1204,920000000000073;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18843;60-TC-5;1131,178000000000111;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18844;61-TC-5;1102,636999999999944;Línea TC-5;;2002;5,480510000000000;-72,729843000000002;;APROXIMADA;15;047;15047;BOYACÁ;AQUITANIA;#N/A;;
18845;62-TC-5;1116,328999999999951;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18846;64-TC-5;1023,354000000000042;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18847;65-TC-5;980,422000000000025;Línea TC-5;;2002;5,450510000000000;-72,713176000000004;;APROXIMADA;15;518;15518;BOYACÁ;PAJARITO;#N/A;;
18848;67-TC-5;886,440000000000055;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18849;68-TC-5;899,562999999999988;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18850;69-TC-5;837,703999999999951;Línea TC-5;;2002;5,410510000000000;-72,723175999999995;;APROXIMADA;15;518;15518;BOYACÁ;PAJARITO;#N/A;;
18851;70-TC-5;792,700000000000045;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18852;71-TC-5;769,255999999999972;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18853;74-TC-5;799,193999999999960;Línea TC-5;;2002;5,377177000000000;-72,699842000000004;;APROXIMADA;15;518;15518;BOYACÁ;PAJARITO;#N/A;;
18854;75-TC-5;896,029999999999973;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18855;76-TC-5;1010,796000000000049;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18856;77-TC-5;1048,215999999999894;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18857;78-TC-5;996,793000000000006;Línea TC-5;;2002;5,338844000000000;-72,699842000000004;;APROXIMADA;15;518;15518;BOYACÁ;PAJARITO;#N/A;;
18858;79-TC-5;933,341000000000008;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18859;80-TC-5;859,909999999999968;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18860;81-TC-5;798,158000000000015;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18861;82-TC-5;724,437000000000012;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18862;83-TC-5;731,820000000000050;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18863;84-TC-5;706,647000000000048;Línea TC-5;;2002;5,310511000000000;-72,706508999999997;;APROXIMADA;15;518;15518;BOYACÁ;PAJARITO;#N/A;;
18864;85-TC-5;764,447000000000003;Línea TC-5;;2002;5,231296364000000;-72,650076169700000;776,682000000000016;CALCULADA;85;010;85010;CASANARE;AGUAZUL;Materializado;;
18865;86-TC-5;616,210000000000036;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18866;88-TC-5;518,975000000000023;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18867;89-TC-5;468,838999999999999;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18868;90-TC-5;355,617000000000019;Línea TC-5;;2002;5,260511000000000;-72,709841999999995;;APROXIMADA;85;279;85279;CASANARE;RECETOR;#N/A;;
18869;91-TC-5;347,016000000000020;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18870;92-TC-5;334,704999999999984;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18871;94-TC-5;295,101999999999975;Línea TC-5;;2019;;;;SIN COORDENADA;;;;;;;;
18872;95-TC-5;297,317000000000007;Línea TC-5;;2002;5,230511000000000;-72,683175000000006;;APROXIMADA;85;010;85010;CASANARE;AGUAZUL;#N/A;;
18873;98-TC-5;282,158000000000015;Línea TC-5;;2019;5,185877831200000;-72,539324664399999;291,675000000000011;CALCULADA;85;010;85010;CASANARE;AGUAZUL;Materializado;;
18874;99-TC-5;275,853999999999985;Línea TC-5;;2019;5,194630614300000;-72,527277577000007;285,194999999999993;CALCULADA;85;010;85010;CASANARE;AGUAZUL;Materializado;;
18875;100-TC-5;665,804999999999950;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
18876;101-TC-5;287,315999999999974;Línea TC-5;;2002;;;;SIN COORDENADA;;;;;;;;
